# DGF EFT background - log-normal peak at z=0.5
# alpha_B_peak = 1.32, alpha_K_peak = 8.05
# alpha_M=0, alpha_T=0 (G4=1/2 constant, GW170817 safe)
# z H[1/Mpc] alpha_B alpha_K alpha_M alpha_T
9.90198049e+02	4.21224922e+00	2.72197431e-19	1.65999191e-18	0.00000000e+00	0.00000000e+00
9.89998010e+02	4.21097413e+00	2.72926447e-19	1.66443780e-18	0.00000000e+00	0.00000000e+00
9.89797970e+02	4.20969917e+00	2.73657541e-19	1.66889637e-18	0.00000000e+00	0.00000000e+00
9.89597930e+02	4.20842434e+00	2.74390719e-19	1.67336764e-18	0.00000000e+00	0.00000000e+00
9.89397890e+02	4.20714964e+00	2.75125987e-19	1.67785166e-18	0.00000000e+00	0.00000000e+00
9.89197850e+02	4.20587507e+00	2.75863351e-19	1.68234847e-18	0.00000000e+00	0.00000000e+00
9.88997811e+02	4.20460063e+00	2.76602818e-19	1.68685810e-18	0.00000000e+00	0.00000000e+00
9.88797771e+02	4.20332632e+00	2.77344394e-19	1.69138059e-18	0.00000000e+00	0.00000000e+00
9.88597731e+02	4.20205213e+00	2.78088086e-19	1.69591598e-18	0.00000000e+00	0.00000000e+00
9.88397691e+02	4.20077808e+00	2.78833900e-19	1.70046431e-18	0.00000000e+00	0.00000000e+00
9.88197651e+02	4.19950415e+00	2.79581842e-19	1.70502562e-18	0.00000000e+00	0.00000000e+00
9.87997612e+02	4.19823035e+00	2.80331918e-19	1.70959996e-18	0.00000000e+00	0.00000000e+00
9.87797572e+02	4.19695668e+00	2.81084136e-19	1.71418734e-18	0.00000000e+00	0.00000000e+00
9.87597532e+02	4.19568314e+00	2.81838502e-19	1.71878783e-18	0.00000000e+00	0.00000000e+00
9.87397492e+02	4.19440973e+00	2.82595021e-19	1.72340146e-18	0.00000000e+00	0.00000000e+00
9.87197452e+02	4.19313645e+00	2.83353702e-19	1.72802826e-18	0.00000000e+00	0.00000000e+00
9.86997412e+02	4.19186329e+00	2.84114549e-19	1.73266827e-18	0.00000000e+00	0.00000000e+00
9.86797373e+02	4.19059027e+00	2.84877571e-19	1.73732155e-18	0.00000000e+00	0.00000000e+00
9.86597333e+02	4.18931737e+00	2.85642773e-19	1.74198812e-18	0.00000000e+00	0.00000000e+00
9.86397293e+02	4.18804460e+00	2.86410162e-19	1.74666803e-18	0.00000000e+00	0.00000000e+00
9.86197253e+02	4.18677197e+00	2.87179745e-19	1.75136132e-18	0.00000000e+00	0.00000000e+00
9.85997213e+02	4.18549946e+00	2.87951528e-19	1.75606803e-18	0.00000000e+00	0.00000000e+00
9.85797174e+02	4.18422708e+00	2.88725518e-19	1.76078820e-18	0.00000000e+00	0.00000000e+00
9.85597134e+02	4.18295482e+00	2.89501722e-19	1.76552186e-18	0.00000000e+00	0.00000000e+00
9.85397094e+02	4.18168270e+00	2.90280146e-19	1.77026907e-18	0.00000000e+00	0.00000000e+00
9.85197054e+02	4.18041071e+00	2.91060797e-19	1.77502986e-18	0.00000000e+00	0.00000000e+00
9.84997014e+02	4.17913884e+00	2.91843682e-19	1.77980427e-18	0.00000000e+00	0.00000000e+00
9.84796975e+02	4.17786711e+00	2.92628808e-19	1.78459235e-18	0.00000000e+00	0.00000000e+00
9.84596935e+02	4.17659550e+00	2.93416181e-19	1.78939414e-18	0.00000000e+00	0.00000000e+00
9.84396895e+02	4.17532402e+00	2.94205809e-19	1.79420967e-18	0.00000000e+00	0.00000000e+00
9.84196855e+02	4.17405267e+00	2.94997698e-19	1.79903899e-18	0.00000000e+00	0.00000000e+00
9.83996815e+02	4.17278145e+00	2.95791854e-19	1.80388214e-18	0.00000000e+00	0.00000000e+00
9.83796776e+02	4.17151036e+00	2.96588286e-19	1.80873917e-18	0.00000000e+00	0.00000000e+00
9.83596736e+02	4.17023940e+00	2.97387000e-19	1.81361011e-18	0.00000000e+00	0.00000000e+00
9.83396696e+02	4.16896857e+00	2.98188002e-19	1.81849501e-18	0.00000000e+00	0.00000000e+00
9.83196656e+02	4.16769787e+00	2.98991300e-19	1.82339391e-18	0.00000000e+00	0.00000000e+00
9.82996616e+02	4.16642729e+00	2.99796901e-19	1.82830686e-18	0.00000000e+00	0.00000000e+00
9.82796577e+02	4.16515685e+00	3.00604811e-19	1.83323389e-18	0.00000000e+00	0.00000000e+00
9.82596537e+02	4.16388653e+00	3.01415039e-19	1.83817505e-18	0.00000000e+00	0.00000000e+00
9.82396497e+02	4.16261635e+00	3.02227590e-19	1.84313038e-18	0.00000000e+00	0.00000000e+00
9.82196457e+02	4.16134629e+00	3.03042471e-19	1.84809992e-18	0.00000000e+00	0.00000000e+00
9.81996417e+02	4.16007636e+00	3.03859691e-19	1.85308372e-18	0.00000000e+00	0.00000000e+00
9.81796377e+02	4.15880656e+00	3.04679256e-19	1.85808183e-18	0.00000000e+00	0.00000000e+00
9.81596338e+02	4.15753689e+00	3.05501173e-19	1.86309427e-18	0.00000000e+00	0.00000000e+00
9.81396298e+02	4.15626735e+00	3.06325449e-19	1.86812111e-18	0.00000000e+00	0.00000000e+00
9.81196258e+02	4.15499794e+00	3.07152092e-19	1.87316238e-18	0.00000000e+00	0.00000000e+00
9.80996218e+02	4.15372866e+00	3.07981109e-19	1.87821812e-18	0.00000000e+00	0.00000000e+00
9.80796178e+02	4.15245951e+00	3.08812506e-19	1.88328839e-18	0.00000000e+00	0.00000000e+00
9.80596139e+02	4.15119048e+00	3.09646292e-19	1.88837322e-18	0.00000000e+00	0.00000000e+00
9.80396099e+02	4.14992159e+00	3.10482473e-19	1.89347266e-18	0.00000000e+00	0.00000000e+00
9.80196059e+02	4.14865282e+00	3.11321058e-19	1.89858675e-18	0.00000000e+00	0.00000000e+00
9.79996019e+02	4.14738419e+00	3.12162052e-19	1.90371554e-18	0.00000000e+00	0.00000000e+00
9.79795979e+02	4.14611568e+00	3.13005464e-19	1.90885908e-18	0.00000000e+00	0.00000000e+00
9.79595940e+02	4.14484730e+00	3.13851300e-19	1.91401740e-18	0.00000000e+00	0.00000000e+00
9.79395900e+02	4.14357906e+00	3.14699569e-19	1.91919055e-18	0.00000000e+00	0.00000000e+00
9.79195860e+02	4.14231094e+00	3.15550277e-19	1.92437859e-18	0.00000000e+00	0.00000000e+00
9.78995820e+02	4.14104295e+00	3.16403433e-19	1.92958154e-18	0.00000000e+00	0.00000000e+00
9.78795780e+02	4.13977509e+00	3.17259043e-19	1.93479947e-18	0.00000000e+00	0.00000000e+00
9.78595741e+02	4.13850736e+00	3.18117116e-19	1.94003241e-18	0.00000000e+00	0.00000000e+00
9.78395701e+02	4.13723976e+00	3.18977657e-19	1.94528041e-18	0.00000000e+00	0.00000000e+00
9.78195661e+02	4.13597229e+00	3.19840676e-19	1.95054352e-18	0.00000000e+00	0.00000000e+00
9.77995621e+02	4.13470495e+00	3.20706180e-19	1.95582178e-18	0.00000000e+00	0.00000000e+00
9.77795581e+02	4.13343774e+00	3.21574176e-19	1.96111524e-18	0.00000000e+00	0.00000000e+00
9.77595542e+02	4.13217065e+00	3.22444672e-19	1.96642394e-18	0.00000000e+00	0.00000000e+00
9.77395502e+02	4.13090370e+00	3.23317675e-19	1.97174794e-18	0.00000000e+00	0.00000000e+00
9.77195462e+02	4.12963688e+00	3.24193194e-19	1.97708728e-18	0.00000000e+00	0.00000000e+00
9.76995422e+02	4.12837018e+00	3.25071235e-19	1.98244200e-18	0.00000000e+00	0.00000000e+00
9.76795382e+02	4.12710362e+00	3.25951807e-19	1.98781216e-18	0.00000000e+00	0.00000000e+00
9.76595342e+02	4.12583718e+00	3.26834917e-19	1.99319779e-18	0.00000000e+00	0.00000000e+00
